Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
NTRI	NutriSystem Inc	38.15	$1.13B	NA	Consumer Services	Catalog/Specialty Distribution	NASDAQ	USD
NTRS	Northern Trust Corporation	87.05	$19.9B	NA	Finance	Major Banks	NASDAQ	USD
NTRSP	Northern Trust Corporation	26.9	$430.4M	NA	Finance	Major Banks	NASDAQ	USD
NTWK	NetSol Technologies Inc.	4.875	$53.59M	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
NUAN	Nuance Communications, Inc.	17.05	$4.97B	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
NURO	NeuroMetrix, Inc.	0.6303	$4.99M	2004	Health Care	Medical/Dental Instruments	NASDAQ	USD
NUROW	NeuroMetrix, Inc.	0.05	NA	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
NUTR	Nutraceutical International Corporation	34.8	$321.77M	1998	Consumer Durables	Specialty Chemicals	NASDAQ	USD
NUVA	NuVasive, Inc.	74.76	$3.78B	2004	Health Care	Medical/Dental Instruments	NASDAQ	USD
NVAX	Novavax, Inc.	1.38	$374.32M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
NVCN	Neovasc Inc.	1.34	$105.44M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
NVCR	NovoCure Limited	6.9	$598.78M	2015	Health Care	Medical/Dental Instruments	NASDAQ	USD
NVDA	NVIDIA Corporation	101.46	$54.69B	1999	Technology	Semiconductors	NASDAQ	USD
NVDQ	Novadaq Technologies Inc	7.31	$419.92M	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
NVEC	NVE Corporation	79.29	$383.53M	NA	Technology	Semiconductors	NASDAQ	USD
NVEE	NV5 Global, Inc.	37.75	$392.42M	2013	Consumer Services	Other Consumer Services	NASDAQ	USD
NVET	Nexvet Biopharma plc	3.24	$38.08M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
NVFY	Nova Lifestyle, Inc	2.26	$60.16M	NA	Consumer Durables	Home Furnishings	NASDAQ	USD
NVGN	Novogen Limited	1.72	$33.23M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
NVIV	InVivo Therapeutics Holdings Corp.	4.3	$137.74M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
NVLN	Novelion Therapeutics Inc. 	10.38	$192.34M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
NVLS	Nivalis Therapeutics, Inc.	2.59	$40.55M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
NVMI	Nova Measuring Instruments Ltd.	17.68	$479.06M	2000	Capital Goods	Electronic Components	NASDAQ	USD
NVTR	Nuvectra Corporation	7.66	$78.97M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
NWBI	Northwest Bancshares, Inc.	18.59	$1.89B	2009	Finance	Major Banks	NASDAQ	USD
NWFL	Norwood Financial Corp.	37.25	$154.97M	NA	Finance	Major Banks	NASDAQ	USD
NWLI	National Western Life Group, Inc.	323.14	$1.17B	NA	Finance	Life Insurance	NASDAQ	USD
NWPX	Northwest Pipe Company	17.87	$171.57M	1995	Basic Industries	Steel/Iron Ore	NASDAQ	USD
NWS	News Corporation	13.4	$7.79B	NA	Consumer Services	Newspapers/Magazines	NASDAQ	USD
NWSA	News Corporation	13.1	$7.62B	NA	Consumer Services	Newspapers/Magazines	NASDAQ	USD
NXEO	Nexeo Solutions, Inc.	9.42	$841.08M	NA	Consumer Durables	Specialty Chemicals	NASDAQ	USD
NXEOU	Nexeo Solutions, Inc.	10.32	NA	2014	Consumer Durables	Specialty Chemicals	NASDAQ	USD
NXEOW	Nexeo Solutions, Inc.	0.71	NA	NA	Consumer Durables	Specialty Chemicals	NASDAQ	USD
NXPI	NXP Semiconductors N.V.	102.83	$34.29B	2010	Technology	Semiconductors	NASDAQ	USD
NXST	Nexstar Media Group, Inc.	69.75	$3.28B	2003	Consumer Services	Broadcasting	NASDAQ	USD
NXTD	NXT-ID Inc.	2.11	$14.85M	NA	Consumer Services	Diversified Commercial Services	NASDAQ	USD
NXTDW	NXT-ID Inc.	0.17	NA	NA	Consumer Services	Diversified Commercial Services	NASDAQ	USD
NXTM	NxStage Medical, Inc.	29.16	$1.89B	2005	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
NYMT	New York Mortgage Trust, Inc.	6.44	$718.46M	NA	Consumer Services	Real Estate Investment Trusts	NASDAQ	USD
NYMTO	New York Mortgage Trust, Inc.	23.93	NA	NA	Consumer Services	Real Estate Investment Trusts	NASDAQ	USD
NYMTP	New York Mortgage Trust, Inc.	24.01	NA	NA	Finance	Finance: Consumer Services	NASDAQ	USD
NYMX	Nymox Pharmaceutical Corporation	3.5	$167.56M	NA	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	NASDAQ	USD
NYNY	Empire Resorts, Inc.	23.05	$718.14M	NA	Consumer Services	Restaurants	NASDAQ	USD
OACQ	Origo Acquisition Corporation	10.45	$46.45M	2015	Finance	Business Services	NASDAQ	USD
OACQR	Origo Acquisition Corporation	0.12	NA	2015	Finance	Business Services	NASDAQ	USD
OACQU	Origo Acquisition Corporation	10.6	NA	2014	Finance	Business Services	NASDAQ	USD
OACQW	Origo Acquisition Corporation	0.0874	NA	2015	Finance	Business Services	NASDAQ	USD
OASM	Oasmia Pharmaceutical AB	2.3	$82.19M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
OBAS	Optibase Ltd.	8.2	$42.16M	1999	Finance	Real Estate	NASDAQ	USD
OBCI	Ocean Bio-Chem, Inc.	4.06	$37.14M	NA	Consumer Durables	Specialty Chemicals	NASDAQ	USD
OBLN	Obalon Therapeutics, Inc.	9.03	$151.46M	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
OBSV	ObsEva SA	13.99	$414.54M	2017	Health Care	Major Pharmaceuticals	NASDAQ	USD
OCC	Optical Cable Corporation	3.45	$24.43M	NA	Basic Industries	Telecommunications Equipment	NASDAQ	USD
OCFC	OceanFirst Financial Corp.	29.38	$944.18M	NA	Finance	Savings Institutions	NASDAQ	USD
OCLR	Oclaro, Inc.	9.23	$1.54B	NA	Technology	Semiconductors	NASDAQ	USD
OCRX	Ocera Therapeutics, Inc.	0.6285	$14.55M	2011	Health Care	Major Pharmaceuticals	NASDAQ	USD
OCUL	Ocular Therapeutix, Inc.	8.15	$205.26M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
ODFL	Old Dominion Freight Line, Inc.	91.73	$7.56B	1991	Transportation	Trucking Freight/Courier Services	NASDAQ	USD
ODP	Office Depot, Inc.	4.33	$2.29B	NA	Consumer Services	Other Specialty Stores	NASDAQ	USD
OESX	Orion Energy Systems, Inc.	1.8	$50.95M	2015	Consumer Durables	Building Products	NASDAQ	USD
OFED	Oconee Federal Financial Corp.	23.82	$137.94M	2011	Finance	Savings Institutions	NASDAQ	USD
OFIX	Orthofix International N.V.	38.01	$677.57M	1992	Health Care	Medical/Dental Instruments	NASDAQ	USD
OFLX	Omega Flex, Inc.	45.17	$455.85M	NA	Capital Goods	Industrial Specialties	NASDAQ	USD
OFS	OFS Capital Corporation	14.56	$141.19M	NA	NA	NA	NASDAQ	USD
OGXI	OncoGenex Pharmaceuticals Inc.	0.59	$17.71M	NA	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	NASDAQ	USD
OHAI	OHA Investment Corporation	1.79	$36.11M	NA	NA	NA	NASDAQ	USD
OHGI	One Horizon Group, Inc.	0.34	$12.35M	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
OHRP	Ohr Pharmaceuticals, Inc.	0.969	$34.85M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
OIIM	O2Micro International Limited	2.23	$57.07M	NA	Technology	Semiconductors	NASDAQ	USD
OKSB	Southwest Bancorp, Inc.	27.05	$505.15M	1993	Finance	Major Banks	NASDAQ	USD
OLBK	Old Line Bancshares, Inc.	28.63	$312.52M	NA	Finance	Major Banks	NASDAQ	USD
OLD	The Long-Term Care ETF	24.8599	$2.49M	NA	NA	NA	NASDAQ	USD
OLED	Universal Display Corporation	81	$3.8B	NA	Capital Goods	Electrical Products	NASDAQ	USD
OLLI	Ollie&#39;s Bargain Outlet Holdings, Inc.	32.15	$1.95B	2015	Consumer Services	Department/Specialty Retail Stores	NASDAQ	USD
OMAB	Grupo Aeroportuario del Centro Norte S.A.B. de C.V.	37.31	$1.83B	2006	Transportation	Aerospace	NASDAQ	USD
OMCL	Omnicell, Inc.	38.15	$1.39B	2001	Technology	Computer Manufacturing	NASDAQ	USD
OMED	OncoMed Pharmaceuticals, Inc.	9.13	$338.65M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
OMER	Omeros Corporation	11.55	$495.68M	2009	Health Care	Major Pharmaceuticals	NASDAQ	USD
OMEX	Odyssey Marine Exploration, Inc.	4.1	$31.16M	NA	Consumer Services	Marine Transportation	NASDAQ	USD
ON	ON Semiconductor Corporation	15.33	$6.39B	NA	Technology	Semiconductors	NASDAQ	USD
ONB	Old National Bancorp	18.7	$2.53B	NA	Finance	Major Banks	NASDAQ	USD
ONCE	Spark Therapeutics, Inc.	59.94	$1.84B	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
ONCS	OncoSec Medical Incorporated	1.39	$27.43M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
ONEQ	Fidelity Nasdaq Composite Index Tracking Stock	229.7808	$758.28M	NA	NA	NA	NASDAQ	USD
ONS	Oncobiologics, Inc.	3.23	$76.33M	2016	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
ONSIW	Oncobiologics, Inc.	0.55	NA	2016	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
ONSIZ	Oncobiologics, Inc.	0.4515	NA	2016	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
ONTX	Onconova Therapeutics, Inc.	2.81	$19M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
ONTXW	Onconova Therapeutics, Inc.	0.6429	NA	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
ONVI	Onvia, Inc.	4.45	$31.74M	2000	Miscellaneous	Business Services	NASDAQ	USD
ONVO	Organovo Holdings, Inc.	2.97	$310.1M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
OPB	Opus Bank	21.2	$726.67M	2014	NA	NA	NASDAQ	USD
OPGN	OpGen, Inc.	1.03	$22.37M	2015	Health Care	Medical Specialities	NASDAQ	USD
OPGNW	OpGen, Inc.	0.0842	NA	2015	Health Care	Medical Specialities	NASDAQ	USD
OPHC	OptimumBank Holdings, Inc.	3.9881	$4.39M	NA	Finance	Major Banks	NASDAQ	USD
OPHT	Ophthotech Corporation	4.24	$151.36M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
OPK	Opko Health, Inc.	8.44	$4.71B	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
OPOF	Old Point Financial Corporation	28.785	$142.81M	NA	Finance	Major Banks	NASDAQ	USD
OPTT	Ocean Power Technologies, Inc.	2.62	$16.56M	2007	Public Utilities	Electric Utilities: Central	NASDAQ	USD
OPXA	Opexa Therapeutics, Inc.	0.9722	$6.94M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
OPXAW	Opexa Therapeutics, Inc.	0.0186	NA	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
ORBC	ORBCOMM Inc.	8.12	$576.65M	2006	Consumer Services	Telecommunications Equipment	NASDAQ	USD
ORBK	Orbotech Ltd.	31.03	$1.47B	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
OREX	Orexigen Therapeutics, Inc.	4.44	$64.77M	2007	Health Care	Major Pharmaceuticals	NASDAQ	USD
ORG	The Organics ETF	24.61	NA	NA	NA	NA	NASDAQ	USD
ORIG	Ocean Rig UDW Inc.	0.7806	$64.47M	NA	Energy	Oil & Gas Production	NASDAQ	USD
ORIT	Oritani Financial Corp.	17.15	$786.57M	NA	Finance	Major Banks	NASDAQ	USD
ORLY	O&#39;Reilly Automotive, Inc.	268.73	$24.95B	1993	Consumer Services	Other Specialty Stores	NASDAQ	USD
ORMP	Oramed Pharmaceuticals Inc.	6.12	$81.29M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
ORPN	Bioblast Pharma Ltd.	1.1302	$18.53M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
ORRF	Orrstown Financial Services Inc	22.5	$186.37M	NA	Finance	Major Banks	NASDAQ	USD
OSBC	Old Second Bancorp, Inc.	10.85	$320.67M	NA	Finance	Major Banks	NASDAQ	USD
OSBCP	Old Second Bancorp, Inc.	10.3672	NA	NA	Finance	Major Banks	NASDAQ	USD
OSIR	Osiris Therapeutics, Inc.	5.66	$195M	2006	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
OSIS	OSI Systems, Inc.	77.18	$1.48B	1997	Technology	Semiconductors	NASDAQ	USD
OSM	Navient Corporation	25.01	NA	NA	Finance	Finance: Consumer Services	NASDAQ	USD
OSN	Ossen Innovation Co., Ltd.	2.2299	$14.71M	2010	Basic Industries	Steel/Iron Ore	NASDAQ	USD
OSTK	Overstock.com, Inc.	18.15	$450.62M	2002	Consumer Services	Catalog/Specialty Distribution	NASDAQ	USD
OSUR	OraSure Technologies, Inc.	11.15	$621.4M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
OTEL	Otelco Inc.	6.5	$21.34M	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
OTEX	Open Text Corporation	33.48	$8.81B	1996	Technology	EDP Services	NASDAQ	USD
OTIC	Otonomy, Inc.	14.55	$439.33M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
OTIV	On Track Innovations Ltd	1.99	$81.47M	NA	Technology	Semiconductors	NASDAQ	USD
OTTR	Otter Tail Corporation	38.25	$1.5B	NA	Public Utilities	Electric Utilities: Central	NASDAQ	USD
OTTW	Ottawa Bancorp, Inc.	13.84	$47.99M	NA	Finance	Savings Institutions	NASDAQ	USD
OVAS	OvaScience Inc.	1.48	$52.7M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
OVBC	Ohio Valley Banc Corp.	28.3168	$132.12M	NA	Finance	Major Banks	NASDAQ	USD
OVLY	Oak Valley Bancorp (CA)	14.9556	$121.01M	NA	Finance	Major Banks	NASDAQ	USD
OXBR	Oxbridge Re Holdings Limited	6.6	$39.34M	2014	Finance	Property-Casualty Insurers	NASDAQ	USD
OXBRW	Oxbridge Re Holdings Limited	0.7	NA	2014	Finance	Property-Casualty Insurers	NASDAQ	USD
OXFD	Oxford Immunotec Global PLC	13.5	$305.13M	2013	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	NASDAQ	USD
OXLC	Oxford Lane Capital Corp.	11.49	$227.02M	2011	NA	NA	NASDAQ	USD
OXLCN	Oxford Lane Capital Corp.	25.75	$28.84M	NA	NA	NA	NASDAQ	USD
OXLCO	Oxford Lane Capital Corp.	25.6499	NA	NA	NA	NA	NASDAQ	USD
OZRK	Bank of the Ozarks	55.27	$6.7B	1997	Finance	Major Banks	NASDAQ	USD
PAAC	Pacific Special Acquisition Corp.	10.35	$79.9M	2015	Finance	Business Services	NASDAQ	USD
PAACR	Pacific Special Acquisition Corp.	0.4	NA	2015	Finance	Business Services	NASDAQ	USD
PAACU	Pacific Special Acquisition Corp.	10.97	NA	2015	Finance	Business Services	NASDAQ	USD
PAACW	Pacific Special Acquisition Corp.	0.2	NA	2015	Finance	Business Services	NASDAQ	USD
PAAS	Pan American Silver Corp.	19	$2.9B	NA	Basic Industries	Precious Metals	NASDAQ	USD
PACB	Pacific Biosciences of California, Inc.	5.12	$474.51M	2010	Capital Goods	Biotechnology: Laboratory Analytical Instruments	NASDAQ	USD
PACE	Pace Holdings Corp.	9.99	$674.33M	2015	Finance	Business Services	NASDAQ	USD
PACEU	Pace Holdings Corp.	11.07	NA	2015	Finance	Business Services	NASDAQ	USD
PACEW	Pace Holdings Corp.	0.62	NA	2015	Finance	Business Services	NASDAQ	USD
PACW	PacWest Bancorp	55.51	$6.73B	NA	Finance	Major Banks	NASDAQ	USD
PAGG	PowerShares Global Agriculture Portfolio	25.2101	$22.69M	NA	NA	NA	NASDAQ	USD
PAHC	Phibro Animal Health Corporation	28.6	$1.13B	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
PANL	Pangaea Logistics Solutions Ltd.	3.28	$120.07M	2013	Transportation	Marine Transportation	NASDAQ	USD
PATI	Patriot Transportation Holding, Inc.	23.75	$78.12M	NA	Transportation	Trucking Freight/Courier Services	NASDAQ	USD
PATK	Patrick Industries, Inc.	79.25	$1.22B	NA	Basic Industries	Forest Products	NASDAQ	USD
PAVM	PAVmed Inc.	6.1	$162.64M	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
PAVMW	PAVmed Inc.	2.35	NA	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
PAYX	Paychex, Inc.	61.81	$22.18B	1983	Consumer Services	Diversified Commercial Services	NASDAQ	USD
PBBI	PB Bancorp, Inc.	10.75	$84.71M	NA	Finance	Savings Institutions	NASDAQ	USD
PBCT	People&#39;s United Financial, Inc.	19.25	$5.95B	NA	Finance	Savings Institutions	NASDAQ	USD
PBCTP	People&#39;s United Financial, Inc.	26.54	NA	NA	Finance	Savings Institutions	NASDAQ	USD
PBHC	Pathfinder Bancorp, Inc.	14.84	$62.87M	NA	Finance	Major Banks	NASDAQ	USD
PBIB	Porter Bancorp, Inc.	9.4	$58.51M	2006	Finance	Major Banks	NASDAQ	USD
PBIP	Prudential Bancorp, Inc.	17.23	$155.35M	NA	Finance	Banks	NASDAQ	USD
PBMD	Prima BioMed Ltd	2.41	$49.92M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
PBNC	Paragon Commercial Corporation	50.25	$273.9M	2016	Finance	Major Banks	NASDAQ	USD
PBPB	Potbelly Corporation	13.3	$335.02M	2013	Consumer Services	Restaurants	NASDAQ	USD
PBSK	Poage Bankshares, Inc.	20.2	$75.01M	2011	Finance	Savings Institutions	NASDAQ	USD
PBYI	Puma Biotechnology Inc	36.2	$1.33B	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
PCAR	PACCAR Inc.	67.42	$23.66B	NA	Capital Goods	Auto Manufacturing	NASDAQ	USD
PCBK	Pacific Continental Corporation (Ore)	25.6	$578.86M	NA	Finance	Major Banks	NASDAQ	USD
PCH	Potlatch Corporation	44.1	$1.79B	NA	Consumer Services	Real Estate Investment Trusts	NASDAQ	USD
PCLN	The Priceline Group Inc. 	1631.62	$80.51B	1999	Miscellaneous	Business Services	NASDAQ	USD
PCMI	PCM, Inc.	27.6	$330.29M	NA	Consumer Services	Catalog/Specialty Distribution	NASDAQ	USD
PCO	Pendrell Corporation	6.59	$176.99M	NA	Miscellaneous	Multi-Sector Companies	NASDAQ	USD
PCOM	Points International, Ltd.	7.54	$112.19M	NA	Miscellaneous	Business Services	NASDAQ	USD
PCRX	Pacira Pharmaceuticals, Inc.	43.45	$1.63B	2011	Health Care	Major Pharmaceuticals	NASDAQ	USD
PCTI	PC-Tel, Inc.	5.68	$98.49M	1999	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
PCTY	Paylocity Holding Corporation	36.78	$1.89B	2014	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
PCYG	Park City Group, Inc.	14.65	$283.99M	NA	Technology	EDP Services	NASDAQ	USD
PCYO	Pure Cycle Corporation	5.325	$126.49M	NA	Public Utilities	Water Supply	NASDAQ	USD
PDBC	PowerShares Optimum Yield Diversified Commodity Strategy No K-	17.18	$680.4M	NA	NA	NA	NASDAQ	USD
PDCE	PDC Energy, Inc.	70.88	$4.65B	NA	Energy	Oil & Gas Production	NASDAQ	USD
PDCO	Patterson Companies, Inc.	45.22	$4.43B	1992	Health Care	Medical Specialities	NASDAQ	USD
PDEX	Pro-Dex, Inc.	5	$20.1M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
PDFS	PDF Solutions, Inc.	21.72	$683.85M	2001	Technology	EDP Services	NASDAQ	USD
PDLI	PDL BioPharma, Inc.	2.22	$367.5M	1992	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
PDP	PowerShares DWA Momentum Portfolio	45.06	$1.45B	NA	NA	NA	NASDAQ	USD
PDVW	pdvWireless, Inc.	26.85	$385.11M	2015	Public Utilities	Telecommunications Equipment	NASDAQ	USD
PEBK	Peoples Bancorp of North Carolina, Inc.	27.99	$151.64M	NA	Finance	Major Banks	NASDAQ	USD
PEBO	Peoples Bancorp Inc.	32.87	$596.37M	NA	Finance	Major Banks	NASDAQ	USD
PEGA	Pegasystems Inc.	43.25	$3.3B	1996	Technology	EDP Services	NASDAQ	USD
PEGI	Pattern Energy Group Inc.	21.09	$1.85B	2013	Public Utilities	Electric Utilities: Central	NASDAQ	USD
PEIX	Pacific Ethanol, Inc.	7.6	$328.12M	NA	Basic Industries	Major Chemicals	NASDAQ	USD
PENN	Penn National Gaming, Inc.	14.22	$1.19B	1994	Consumer Services	Hotels/Resorts	NASDAQ	USD
PERF	Perfumania Holdings, Inc	1.75	$27.11M	NA	Consumer Services	Other Specialty Stores	NASDAQ	USD
PERI	Perion Network Ltd	2.12	$164.45M	NA	Technology	EDP Services	NASDAQ	USD
PERY	Perry Ellis International Inc.	23.48	$363.89M	1993	Consumer Non-Durables	Apparel	NASDAQ	USD
PESI	Perma-Fix Environmental Services, Inc.	2.9	$33.84M	NA	Basic Industries	Environmental Services	NASDAQ	USD
PETS	PetMed Express, Inc.	21.33	$437.82M	NA	Health Care	Medical/Nursing Services	NASDAQ	USD
PETX	Aratana Therapeutics, Inc.	6.55	$242.64M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
PEY	PowerShares High Yield Equity Dividend Achievers Portfolio	17.21	$1.13B	NA	NA	NA	NASDAQ	USD
PEZ	PowerShares DWA Consumer Cyclicals Momentum Portfolio	43.17	$30.22M	NA	NA	NA	NASDAQ	USD
PFBC	Preferred Bank	57.32	$815.83M	NA	NA	NA	NASDAQ	USD
PFBI	Premier Financial Bancorp, Inc.	18.71	$198.92M	1996	Finance	Major Banks	NASDAQ	USD
PFBX	Peoples Financial Corporation	15.9	$81.46M	NA	Finance	Major Banks	NASDAQ	USD
PFI	PowerShares DWA Financial Momentum Portfolio	31.8424	$101.9M	NA	NA	NA	NASDAQ	USD
PFIE	Profire Energy, Inc.	1.22	$64.97M	NA	Energy	Metal Fabrications	NASDAQ	USD
PFIN	P & F Industries, Inc.	8.45	$30.4M	NA	Technology	Industrial Machinery/Components	NASDAQ	USD
PFIS	Peoples Financial Services Corp. 	43.55	$322.01M	NA	Finance	Major Banks	NASDAQ	USD
PFLT	PennantPark Floating Rate Capital Ltd.	13.65	$364.87M	NA	NA	NA	NASDAQ	USD
PFM	PowerShares Dividend Achievers Portfolio	23.91	$315.61M	NA	NA	NA	NASDAQ	USD
PFMT	Performant Financial Corporation	1.79	$89.91M	2012	Consumer Services	Other Consumer Services	NASDAQ	USD
PFPT	Proofpoint, Inc.	79.64	$3.43B	2012	Technology	EDP Services	NASDAQ	USD
PFSW	PFSweb, Inc.	7.28	$136.18M	1999	Miscellaneous	Business Services	NASDAQ	USD
PGC	Peapack-Gladstone Financial Corporation	31.94	$542.16M	NA	Finance	Commercial Banks	NASDAQ	USD
PGJ	PowerShares Golden Dragon China Portfolio	32.71	$143.92M	NA	NA	NA	NASDAQ	USD
PGLC	Pershing Gold Corporation	3.22	$91.49M	NA	Basic Industries	Precious Metals	NASDAQ	USD
PGNX	Progenics Pharmaceuticals Inc.	10.36	$725.73M	1997	Health Care	Major Pharmaceuticals	NASDAQ	USD
PGTI	PGT Innovations, Inc.	10.45	$512.02M	2006	Capital Goods	Building Products	NASDAQ	USD
PHII	PHI, Inc.	15.41	$241.68M	NA	Transportation	Transportation Services	NASDAQ	USD
PHIIK	PHI, Inc.	15.6	$244.66M	NA	Transportation	Transportation Services	NASDAQ	USD
PHMD	PhotoMedex, Inc.	2.22	$9.81M	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
PHO	PowerShares Water Resources Portfolio	26.04	$787.71M	NA	NA	NA	NASDAQ	USD
PI	Impinj, Inc.	29.99	$609.02M	2016	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
PICO	PICO Holdings Inc.	13.65	$314.9M	NA	Finance	Real Estate	NASDAQ	USD
PID	PowerShares International Dividend Achievers Portfolio	14.91	$775.32M	NA	NA	NA	NASDAQ	USD
PIE	PowerShares DWA Emerging Markets Momentum Portfolio	16.23	$146.07M	NA	NA	NA	NASDAQ	USD
PIH	1347 Property Insurance Holdings, Inc.	7.25	$43.2M	2014	Finance	Property-Casualty Insurers	NASDAQ	USD
PINC	Premier, Inc.	31.34	$1.59B	2013	Consumer Services	Other Consumer Services	NASDAQ	USD
PIO	PowerShares Global Water Portfolio	21.85	$181.36M	NA	NA	NA	NASDAQ	USD
PIRS	Pieris Pharmaceuticals, Inc.	1.92	$82.67M	NA	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
PIZ	PowerShares DWA Developed Markets Momentum Portfolio	22.59	$153.61M	NA	NA	NA	NASDAQ	USD
PKBK	Parke Bancorp, Inc.	21.4	$146.44M	NA	Finance	Major Banks	NASDAQ	USD
PKOH	Park-Ohio Holdings Corp.	44.3	$548.78M	NA	Capital Goods	Industrial Specialties	NASDAQ	USD
PKW	PowerShares BuyBack Achievers Portfolio	52.81	$1.42B	NA	NA	NA	NASDAQ	USD
PLAB	Photronics, Inc.	10.9	$745.2M	1987	Technology	Semiconductors	NASDAQ	USD
PLAY	Dave & Buster&#39;s Entertainment, Inc.	56.46	$2.37B	2014	Consumer Services	Restaurants	NASDAQ	USD
PLBC	Plumas Bancorp	17.6	$86.19M	NA	Finance	Finance Companies	NASDAQ	USD
PLCE	Children&#39;s Place, Inc. (The)	101.45	$1.83B	1997	Consumer Services	Clothing/Shoe/Accessory Stores	NASDAQ	USD
PLKI	Popeyes Louisiana Kitchen, Inc.	79.04	$1.64B	NA	Consumer Services	Restaurants	NASDAQ	USD
PLPC	Preformed Line Products Company	51.59	$264.16M	NA	Basic Industries	Water Supply	NASDAQ	USD
PLPM	Planet Payment, Inc.	4.29	$209.79M	NA	Miscellaneous	Business Services	NASDAQ	USD
PLSE	Pulse Biosciences, Inc	14.59	$194.29M	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
PLUG	Plug Power, Inc.	1.13	$204.09M	1999	Energy	Industrial Machinery/Components	NASDAQ	USD
