Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
MPX	Marine Products Corporation	10.88	$417.31M	NA	Capital Goods	Marine Transportation	NYSE	USD
MQT	Blackrock MuniYield Quality Fund II, Inc.	12.93	$291.68M	1992	NA	NA	NYSE	USD
MQY	Blackrock MuniYield Quality Fund, Inc.	14.91	$457.74M	1992	NA	NA	NYSE	USD
MRC	MRC Global Inc.	19.92	$1.89B	2012	Capital Goods	Industrial Machinery/Components	NYSE	USD
MRIN	Marin Software Incorporated	2.3	$88.88M	2013	Technology	EDP Services	NYSE	USD
MRK	Merck & Company, Inc.	66.16	$182.41B	NA	Health Care	Major Pharmaceuticals	NYSE	USD
MRO	Marathon Oil Corporation	15.73	$13.33B	NA	Energy	Oil & Gas Production	NYSE	USD
MRT	MedEquities Realty Trust, Inc.	11.14	$352.97M	2016	Consumer Services	Real Estate Investment Trusts	NYSE	USD
MS	Morgan Stanley	45.53	$85.27B	NA	Finance	Investment Bankers/Brokers/Service	NYSE	USD
MS-PA	Morgan Stanley	23.64	NA	NA	NA	NA	NYSE	USD
MS-PE	Morgan Stanley	29.27	NA	NA	NA	NA	NYSE	USD
MS-PF	Morgan Stanley	28.86	NA	NA	NA	NA	NYSE	USD
MS-PG	Morgan Stanley	26.7	NA	NA	NA	NA	NYSE	USD
MS-PI	Morgan Stanley	27.69	NA	NA	NA	NA	NYSE	USD
MS-PK	Morgan Stanley	25.84	NA	NA	NA	NA	NYSE	USD
MSA	MSA Safety Incorporporated	70.68	$2.66B	NA	Health Care	Industrial Specialties	NYSE	USD
MSB	Mesabi Trust	15.3	$200.74M	NA	Basic Industries	Precious Metals	NYSE	USD
MSCA	Main Street Capital Corporation	26.25	NA	NA	NA	NA	NYSE	USD
MSCI	MSCI Inc	95.54	$8.72B	NA	Miscellaneous	Business Services	NYSE	USD
MSD	Morgan Stanley Emerging Markets Debt Fund, Inc.	9.53	$203.31M	1993	NA	NA	NYSE	USD
MSF	Morgan Stanley Emerging Markets Fund, Inc.	14.28	$206.81M	1991	NA	NA	NYSE	USD
MSG	MSG Networks Inc.	178.99	$4.29B	2015	Consumer Services	Services-Misc. Amusement & Recreation	NYSE	USD
MSGN	MSG Networks Inc.	22.3	$1.67B	NA	Consumer Services	Television Services	NYSE	USD
MSI	Motorola Solutions, Inc.	80.27	$13.22B	NA	Technology	Radio And Television Broadcasting And Communications Equipment	NYSE	USD
MSL	MidSouth Bancorp	14.7	$167.03M	NA	Finance	Major Banks	NYSE	USD
MSM	MSC Industrial Direct Company, Inc.	102.1	$5.79B	1995	Capital Goods	Industrial Machinery/Components	NYSE	USD
MSP	Madison Strategic Sector Premium Fund	12.2	$70.74M	2005	NA	NA	NYSE	USD
MT	ArcelorMittal	8.64	$26.41B	NA	Basic Industries	Steel/Iron Ore	NYSE	USD
MTB	M&T Bank Corporation	168.67	$26.15B	NA	Finance	Major Banks	NYSE	USD
MTB-P	M&T Bank Corporation	1075	NA	NA	NA	NA	NYSE	USD
MTB-PC	M&T Bank Corporation	1020	NA	NA	NA	NA	NYSE	USD
MTB.WS	M&T Bank Corporation	NA	NA	NA	NA	NA	NYSE	USD
MTD	Mettler-Toledo International, Inc.	475.46	$12.33B	1997	Capital Goods	Biotechnology: Laboratory Analytical Instruments	NYSE	USD
MTDR	Matador Resources Company	24.42	$2.43B	2012	Energy	Oil & Gas Production	NYSE	USD
MTG	MGIC Investment Corporation	10.68	$3.64B	1991	Finance	Property-Casualty Insurers	NYSE	USD
MTH	Meritage Corporation	34.55	$1.39B	NA	Capital Goods	Homebuilding	NYSE	USD
MTL	Mechel PAO	5.37	$1.12B	2004	Basic Industries	Steel/Iron Ore	NYSE	USD
MTL-P	Mechel PAO	1.24	NA	NA	NA	NA	NYSE	USD
MTN	Vail Resorts, Inc.	182.67	$7.3B	1997	Consumer Services	Services-Misc. Amusement & Recreation	NYSE	USD
MTOR	Meritor, Inc.	16.18	$1.43B	NA	Capital Goods	Auto Parts:O.E.M.	NYSE	USD
MTR	Mesa Royalty Trust	11.25	$20.97M	NA	Energy	Oil & Gas Production	NYSE	USD
MTRN	Materion Corporation	35.45	$707.23M	NA	Capital Goods	Industrial Specialties	NYSE	USD
MTT	Western Asset Municipal Defined Opportunity Trust Inc	22.53	$273.43M	2009	NA	NA	NYSE	USD
MTU	Mitsubishi UFJ Financial Group Inc	6.69	$89.84B	NA	Finance	Commercial Banks	NYSE	USD
MTW	Manitowoc Company, Inc. (The)	6.06	$840.96M	NA	Capital Goods	Construction/Ag Equipment/Trucks	NYSE	USD
MTX	Minerals Technologies Inc.	77.35	$2.71B	1992	Basic Industries	Major Chemicals	NYSE	USD
MTZ	MasTec, Inc.	40.1	$3.3B	NA	Basic Industries	Water Supply	NYSE	USD
MUA	Blackrock MuniAssets Fund, Inc.	14.24	$511.12M	1993	NA	NA	NYSE	USD
MUC	Blackrock MuniHoldings California Quality Fund,  Inc.	14.2201	$583.06M	1998	NA	NA	NYSE	USD
MUE	Blackrock MuniHoldings Quality Fund II, Inc.	13.29	$299.23M	NA	NA	NA	NYSE	USD
MUH	Blackrock MuniHoldings Fund II, Inc.	15.2	$171.97M	1998	NA	NA	NYSE	USD
MUI	Blackrock Muni Intermediate Duration Fund Inc	14	$536.15M	2003	NA	NA	NYSE	USD
MUJ	Blackrock MuniHoldings New Jersey Insured Fund, Inc.	14.41	$434.52M	1998	NA	NA	NYSE	USD
MUR	Murphy Oil Corporation	28.15	$4.85B	NA	Energy	Oil & Gas Production	NYSE	USD
MUS	Blackrock MuniHoldings Quality Fund, Inc.	13.59	$176.88M	1998	NA	NA	NYSE	USD
MUSA	Murphy USA Inc.	66.8	$2.47B	2013	Consumer Durables	Automotive Aftermarket	NYSE	USD
MUX	McEwen Mining Inc.	3.74	$1.12B	NA	Basic Industries	Precious Metals	NYSE	USD
MVC	MVC Capital, Inc.	8.69	$196.02M	NA	NA	NA	NYSE	USD
MVCB	MVC Capital, Inc.	25.4181	NA	NA	NA	NA	NYSE	USD
MVO	MV Oil Trust	6.15	$70.73M	2007	Energy	Oil & Gas Production	NYSE	USD
MVT	Blackrock MuniVest Fund II, Inc.	16.33	$345.08M	1993	NA	NA	NYSE	USD
MWA	MUELLER WATER PRODUCTS	12.55	$2.04B	2006	Capital Goods	Metal Fabrications	NYSE	USD
MX	MagnaChip Semiconductor Corporation	7.6	$266.37M	2011	Technology	Semiconductors	NYSE	USD
MXE	Mexico Equity and Income Fund, Inc. (The)	9.73	$72.32M	NA	NA	NA	NYSE	USD
MXF	Mexico Fund, Inc. (The)	15.08	$226.62M	NA	NA	NA	NYSE	USD
MXL	MaxLinear, Inc	26.7	$1.74B	2010	Technology	Semiconductors	NYSE	USD
MYC	Blackrock MuniYield California Fund, Inc.	15.6	$333.18M	1992	NA	NA	NYSE	USD
MYCC	ClubCorp Holdings, Inc.	16.9	$1.11B	2013	Consumer Services	Hotels/Resorts	NYSE	USD
MYD	Blackrock MuniYield Fund, Inc.	14.52	$678.91M	1991	NA	NA	NYSE	USD
MYE	Myers Industries, Inc.	14.7	$439.85M	NA	Consumer Non-Durables	Plastic Products	NYSE	USD
MYF	Blackrock MuniYield Investment Fund	15.73	$214.66M	1992	NA	NA	NYSE	USD
MYI	Blackrock MuniYield Quality Fund III, Inc.	13.84	$940.97M	NA	NA	NA	NYSE	USD
MYJ	Blackrock MuniYield New Jersey Fund, Inc.	15.47	$221.3M	1992	NA	NA	NYSE	USD
MYN	Blackrock MuniYield New York Quality Fund, Inc.	12.96	$513.04M	1992	NA	NA	NYSE	USD
MYOV	Myovant Sciences Ltd.	11.11	$669.44M	2016	Health Care	Major Pharmaceuticals	NYSE	USD
MZF	Managed Duration Investment Grade Municipal Fund	13.31	$90.51M	2003	NA	NA	NYSE	USD
NAC	Nuveen California Quality Municipal Income Fund	14.47	$2.1B	1999	NA	NA	NYSE	USD
NAD	Nuveen Quality Municipal Income Fund	13.94	$2.81B	1999	NA	NA	NYSE	USD
NADL	North Atlantic Drilling Ltd.	1.96	$47.26M	2014	Energy	Oil & Gas Production	NYSE	USD
NAN	Nuveen New York Quality Municipal Income Fund	13.69	$426.12M	1999	NA	NA	NYSE	USD
NAO	Nordic American Offshore Ltd	1.25	$25.86M	2014	Transportation	Marine Transportation	NYSE	USD
NAP	Navios Maritime Midstream Partners LP	11.02	$227.14M	2014	NA	NA	NYSE	USD
NAT	Nordic American Tankers Limited	7.97	$812.7M	NA	Consumer Services	Marine Transportation	NYSE	USD
NAV	Navistar International Corporation	26.68	$2.18B	NA	Capital Goods	Auto Manufacturing	NYSE	USD
NAV-PD	Navistar International Corporation	11	NA	NA	Capital Goods	Auto Manufacturing	NYSE	USD
NAZ	Nuveen Arizona Quality Municipal Income Fund	14.19	$164.37M	1992	NA	NA	NYSE	USD
NBB	Nuveen Build America Bond Fund	20.73	$548.56M	2010	NA	NA	NYSE	USD
NBD	Nuveen Build America Bond Opportunity Fund	21.37	$153.98M	2010	NA	NA	NYSE	USD
NBHC	National Bank Holdings Corporation	33.06	$858.35M	2012	Finance	Major Banks	NYSE	USD
NBL	Noble Energy Inc.	36.78	$15.86B	NA	Energy	Oil & Gas Production	NYSE	USD
NBLX	Noble Midstream Partners LP	49.07	$1.56B	2016	Energy	Natural Gas Distribution	NYSE	USD
NBR	Nabors Industries Ltd.	14.62	$4.14B	NA	Energy	Oil & Gas Production	NYSE	USD
NC	NACCO Industries, Inc.	64.05	$434.04M	NA	Consumer Durables	Consumer Electronics/Appliances	NYSE	USD
NCA	Nuveen California Municipal Value Fund, Inc.	10.25	$285.61M	NA	NA	NA	NYSE	USD
NCB	Nuveen California Municipal Value Fund 2	16.815	$55.36M	NA	NA	NA	NYSE	USD
NCI	Navigant Consulting, Inc.	23.51	$1.1B	NA	Consumer Services	Professional Services	NYSE	USD
NCR	NCR Corporation	49.41	$6.16B	NA	Miscellaneous	Office Equipment/Supplies/Services	NYSE	USD
NCS	NCI Building Systems, Inc.	15.55	$1.1B	NA	Capital Goods	Metal Fabrications	NYSE	USD
NCV	AllianzGI Convertible & Income Fund	6.89	$607.6M	2003	NA	NA	NYSE	USD
NCZ	AllianzGI Convertible & Income Fund II	6.16	$458.49M	2003	NA	NA	NYSE	USD
NDP	Tortoise Energy Independence Fund, Inc.	16.21	$235.31M	2012	NA	NA	NYSE	USD
NDRO	Enduro Royalty Trust	3.45	$113.85M	2011	Energy	Oil & Gas Production	NYSE	USD
NE	Noble Corporation	6.97	$1.7B	NA	Energy	Oil & Gas Production	NYSE	USD
NEA	Nuveen AMT-Free Quality Municipal Income Fund	13.42	$3.53B	2002	NA	NA	NYSE	USD
NEE	NextEra Energy, Inc.	130.96	$61.19B	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
NEE-PC	NextEra Energy, Inc.	25.96	NA	NA	NA	NA	NYSE	USD
NEE-PG	NextEra Energy, Inc.	24.93	NA	NA	NA	NA	NYSE	USD
NEE-PH	NextEra Energy, Inc.	24.93	NA	NA	NA	NA	NYSE	USD
NEE-PI	NextEra Energy, Inc.	23.8	NA	NA	NA	NA	NYSE	USD
NEE-PJ	NextEra Energy, Inc.	23.96	NA	NA	NA	NA	NYSE	USD
NEE-PK	NextEra Energy, Inc.	23.89	NA	NA	NA	NA	NYSE	USD
NEE-PQ	NextEra Energy, Inc.	60.8899	NA	NA	NA	NA	NYSE	USD
NEE-PR	NextEra Energy, Inc.	51.58	NA	NA	NA	NA	NYSE	USD
NEFF	Neff Corporation	15.85	$526.35M	2014	Technology	Diversified Commercial Services	NYSE	USD
NEM	Newmont Mining Corporation	36.08	$19.16B	NA	Basic Industries	Precious Metals	NYSE	USD
NEP	NextEra Energy Partners, LP	30.79	$1.67B	2014	Public Utilities	Electric Utilities: Central	NYSE	USD
NEU	NewMarket Corporation	443.98	$5.26B	NA	Basic Industries	Major Chemicals	NYSE	USD
NEV	Nuveen Enhanced Municipal Value Fund	14.23	$355.04M	2009	NA	NA	NYSE	USD
NEWM	New Media Investment Group Inc.	15.31	$818.65M	2014	Consumer Services	Newspapers/Magazines	NYSE	USD
NEWR	New Relic, Inc.	34.06	$1.8B	2014	Technology	Computer Software: Prepackaged Software	NYSE	USD
NFG	National Fuel Gas Company	59.84	$5.11B	NA	Public Utilities	Oil/Gas Transmission	NYSE	USD
NFJ	AllianzGI NFJ Dividend, Interest & Premium Strategy Fund	13.16	$1.25B	2005	Finance	Finance: Consumer Services	NYSE	USD
NFX	Newfield Exploration Company	36.74	$7.31B	1993	Energy	Oil & Gas Production	NYSE	USD
NGG	National Grid Transco, PLC	61.09	$47.94B	NA	Public Utilities	Natural Gas Distribution	NYSE	USD
NGL	NGL ENERGY PARTNERS LP	22.5	$2.48B	2011	Energy	Oil Refining/Marketing	NYSE	USD
NGLS-PA	Targa Resources Partners LP	27.4698	NA	NA	NA	NA	NYSE	USD
NGS	Natural Gas Services Group, Inc.	26.75	$344.24M	2002	Energy	Oilfield Services/Equipment	NYSE	USD
NGVC	Natural Grocers by Vitamin Cottage, Inc.	12.46	$279.8M	2012	Consumer Services	Food Chains	NYSE	USD
NGVT	Ingevity Corporation	53.47	$2.25B	2016	Basic Industries	Major Chemicals	NYSE	USD
NHA	Nuveen Municipal 2021 Target Term Fund	9.7	$83.56M	2016	NA	NA	NYSE	USD
NHF	Highland Funds I	23.49	$375.75M	NA	NA	NA	NYSE	USD
NHI	National Health Investors, Inc.	75.18	$3B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NI	NiSource, Inc	24.01	$7.75B	NA	Public Utilities	Power Generation	NYSE	USD
NID	Nuveen Intermediate Duration Municipal Term Fund	13.11	$614.99M	2012	NA	NA	NYSE	USD
NIE	AllianzGI Equity & Convertible Income Fund	19.55	$541.71M	2007	NA	NA	NYSE	USD
NIM	Nuveen Select Maturities Municipal Fund	10.02	$124.7M	1992	NA	NA	NYSE	USD
NIQ	Nuveenn Intermediate Duration Quality Municipal Term Fund	12.55	$164.37M	2013	NA	NA	NYSE	USD
NJR	NewJersey Resources Corporation	39.5	$3.41B	NA	Public Utilities	Oil/Gas Transmission	NYSE	USD
NKE	Nike, Inc.	57.86	$95.73B	NA	Consumer Non-Durables	Shoe Manufacturing	NYSE	USD
NKG	Nuveen Georgia Quality Municipal Income Fund 	13.0448	$137.61M	2002	NA	NA	NYSE	USD
NKX	Nuveen California AMT-Free Quality Municipal Income Fund	14.64	$698.85M	2002	NA	NA	NYSE	USD
NL	NL Industries, Inc.	6.05	$294.67M	NA	Basic Industries	Major Chemicals	NYSE	USD
NLS	Nautilus Group, Inc. (The)	15.6	$485.62M	NA	Consumer Non-Durables	Recreational Products/Toys	NYSE	USD
NLSN	Nielsen N.V.	45.16	$16.15B	2011	Miscellaneous	Business Services	NYSE	USD
NLY	Annaly Capital Management Inc	11.05	$11.26B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NLY-PA	Annaly Capital Management Inc	25.814	NA	NA	NA	NA	NYSE	USD
NLY-PC	Annaly Capital Management Inc	25.1	NA	NA	NA	NA	NYSE	USD
NLY-PD	Annaly Capital Management Inc	24.88	NA	NA	NA	NA	NYSE	USD
NLY-PE	Annaly Capital Management Inc	25.02	NA	NA	NA	NA	NYSE	USD
NM	Navios Maritime Holdings Inc.	1.79	$209.66M	NA	Transportation	Marine Transportation	NYSE	USD
NM-PG	Navios Maritime Holdings Inc.	11.6	NA	NA	NA	NA	NYSE	USD
NM-PH	Navios Maritime Holdings Inc.	11.64	NA	NA	NA	NA	NYSE	USD
NMBL	Nimble Storage, Inc.	8.63	$755.13M	2013	Technology	Electronic Components	NYSE	USD
NMFC	New Mountain Finance Corporation	14.9	$1.04B	2011	NA	NA	NYSE	USD
NMI	Nuveen Municipal Income Fund, Inc.	11.63	$96.71M	1988	NA	NA	NYSE	USD
NMK-PB	Niagara Mohawk Holdings, Inc.	98.38	NA	NA	Public Utilities	Power Generation	NYSE	USD
NMK-PC	Niagara Mohawk Holdings, Inc.	98.9	NA	NA	Public Utilities	Power Generation	NYSE	USD
NMM	Navios Maritime Partners LP	1.83	$152.48M	2007	Transportation	Marine Transportation	NYSE	USD
NMR	Nomura Holdings Inc ADR	6.5	$22.9B	NA	Finance	Investment Bankers/Brokers/Service	NYSE	USD
NMS	Nuveen Minnesota Quality Municipal Income Fund	16.41	$91.47M	2014	NA	NA	NYSE	USD
NMT	Nuveen Massachusetts Municipal Income Fund	13.82	$129.19M	NA	NA	NA	NYSE	USD
NMY	Nuveen Maryland Quality Municipal Income Fund	12.68	$296.39M	1993	NA	NA	NYSE	USD
NMZ	Nuveen Municipal High Income Opportunity Fund	13.13	$758.37M	2003	NA	NA	NYSE	USD
NNA	Navios Maritime Acquisition Corporation	1.87	$281.59M	NA	Transportation	Marine Transportation	NYSE	USD
NNC	Nuveen North Carolina Quality Municipal Income Fd	12.92	$212.13M	1993	NA	NA	NYSE	USD
NNI	Nelnet, Inc.	50.49	$2.13B	2003	Finance	Finance: Consumer Services	NYSE	USD
NNN	National Retail Properties	45.91	$6.76B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NNN-PE	National Retail Properties	24.7938	NA	NA	NA	NA	NYSE	USD
NNN-PF	National Retail Properties	22.89	NA	NA	NA	NA	NYSE	USD
NNY	Nuveen New York Municipal Value Fund, Inc.	9.66	$146.86M	1988	NA	NA	NYSE	USD
NOA	North American Energy Partners, Inc.	5.35	$167.8M	2006	Energy	Oilfield Services/Equipment	NYSE	USD
NOAH	Noah Holdings Ltd.	25.65	$1.44B	2010	Finance	Investment Managers	NYSE	USD
NOC	Northrop Grumman Corporation	245.05	$42.79B	NA	Capital Goods	Industrial Machinery/Components	NYSE	USD
NOK	Nokia Corporation	5.14	$30B	1994	Technology	Radio And Television Broadcasting And Communications Equipment	NYSE	USD
NOM	Nuveen Missouri Quality Municipal Income Fund	15.5192	$36.31M	1993	NA	NA	NYSE	USD
NOMD	Nomad Foods Limited	10.87	$1.98B	2016	Consumer Non-Durables	Packaged Foods	NYSE	USD
NORD	Nord Anglia Education, Inc.	23.39	$2.44B	2014	Consumer Services	Other Consumer Services	NYSE	USD
NOV	National Oilwell Varco, Inc.	39.79	$15.07B	NA	Energy	Metal Fabrications	NYSE	USD
NOW	ServiceNow, Inc.	91.82	$15.24B	2012	Technology	Computer Software: Prepackaged Software	NYSE	USD
NP	Neenah Paper, Inc.	75.85	$1.27B	NA	Basic Industries	Paper	NYSE	USD
NPK	National Presto Industries, Inc.	110.1	$765.05M	NA	Capital Goods	Ordnance And Accessories	NYSE	USD
NPO	EnPro Industries	65.79	$1.41B	NA	Basic Industries	Metal Fabrications	NYSE	USD
NPTN	NeoPhotonics Corporation	11.23	$475.3M	2011	Technology	Semiconductors	NYSE	USD
NPV	Nuveen Virginia Quality Municipal Income Fund	13.19	$236.54M	1993	NA	NA	NYSE	USD
NQ	NQ Mobile Inc.	3.76	$345.42M	2011	Technology	Computer Software: Prepackaged Software	NYSE	USD
NQP	Nuveen Pennsylvania Quality Municipal Income Fund	13.29	$501.76M	1991	NA	NA	NYSE	USD
NR	Newpark Resources, Inc.	7.5	$635.11M	NA	Energy	Metal Fabrications	NYSE	USD
NRE	NorthStar Realty Europe Corp.	12.27	$687.51M	2015	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NRG	NRG Energy, Inc.	17.46	$5.51B	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
NRK	Nuveen New York AMT-Free Quality Municipal	12.92	$1.13B	2002	NA	NA	NYSE	USD
NRP	Natural Resource Partners LP	41.45	$507.02M	2002	Energy	Coal Mining	NYSE	USD
NRT	North European Oil Royality Trust	7.6	$69.85M	NA	Energy	Oil & Gas Production	NYSE	USD
NRZ	New Residential Investment Corp.	16.68	$4.18B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NS	Nustar Energy L.P.	52.75	$4.14B	NA	Energy	Natural Gas Distribution	NYSE	USD
NS-PA	Nustar Energy L.P.	27.31	NA	NA	NA	NA	NYSE	USD
NSA	National Storage Affiliates Trust	23.94	$1.02B	2015	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NSC	Norfolk Souther Corporation	120.08	$34.89B	NA	Transportation	Railroads	NYSE	USD
NSH	Nustar GP Holdings, LLC	29.25	$1.26B	NA	Energy	Natural Gas Distribution	NYSE	USD
NSL	Nuveen Senior Income Fund	7.01	$270.74M	1999	NA	NA	NYSE	USD
NSM	Nationstar Mortgage Holdings Inc.	18.23	$1.78B	2012	Finance	Finance: Consumer Services	NYSE	USD
NSP	Insperity, Inc.	82	$1.72B	NA	Technology	Professional Services	NYSE	USD
NSR	Neustar, Inc.	33.25	$1.82B	2005	Consumer Services	Telecommunications Equipment	NYSE	USD
NSS	NuStar Logistics, L.P.	26.3	NA	NA	Energy	Natural Gas Distribution	NYSE	USD
NTB	Bank of N.T. Butterfield & Son Limited (The)	31.87	$1.7B	2016	Finance	Commercial Banks	NYSE	USD
NTC	Nuveen Connecticut Quality Municipal Income Fund	12.4	$180.22M	1993	NA	NA	NYSE	USD
NTEST	NASDAQ TEST STOCK	25.7	NA	NA	NA	NA	NYSE	USD
NTEST.A	NASDAQ TEST STOCK	NA	NA	NA	NA	NA	NYSE	USD
NTEST.B	NASDAQ TEST STOCK	NA	NA	NA	NA	NA	NYSE	USD
NTEST.C	NASDAQ TEST STOCK	NA	NA	NA	NA	NA	NYSE	USD
NTG	Tortoise MLP Fund, Inc.	20.26	$953.86M	2010	NA	NA	NYSE	USD
NTL	Nortel Inversora SA	25.3	$3.44B	1997	Public Utilities	Telecommunications Equipment	NYSE	USD
NTP	Nam Tai Property Inc.	7.3	$267.91M	NA	Finance	Real Estate	NYSE	USD
NTT	Nippon Telegraph and Telephone Corporation	42.49	$86.47B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
NTX	Nuveen Texas Quality Municipal Income Fund	14.28	$143.19M	1991	NA	NA	NYSE	USD
NTZ	Natuzzi, S.p.A.	2.6	$142.62M	1993	Consumer Durables	Home Furnishings	NYSE	USD
NUE	Nucor Corporation	60.86	$19.38B	NA	Basic Industries	Steel/Iron Ore	NYSE	USD
NUM	Nuveen Michigan Quality Municipal Income Fund	13.46	$280.11M	1991	NA	NA	NYSE	USD
NUO	Nuveen Ohio Quality Municipal Income Fund	14.92	$276.35M	1991	NA	NA	NYSE	USD
NUS	Nu Skin Enterprises, Inc.	49.7	$2.71B	1996	Health Care	Other Pharmaceuticals	NYSE	USD
NUV	Nuveen AMT-Free Municipal Value Fund	9.84	$2.04B	1987	NA	NA	NYSE	USD
NUW	Nuveen AMT-Free Municipal Value Fund	16.6523	$239.28M	2009	NA	NA	NYSE	USD
NVG	Nuveen AMT-Free Municipal Credit Income Fund	14.64	$2.97B	2002	NA	NA	NYSE	USD
NVGS	Navigator Holdings Ltd.	10.7	$593.18M	2013	Transportation	Marine Transportation	NYSE	USD
NVO	Novo Nordisk A/S	35.6	$90.78B	NA	Health Care	Major Pharmaceuticals	NYSE	USD
NVR	NVR, Inc.	1928.58	$7.14B	NA	Capital Goods	Homebuilding	NYSE	USD
NVRO	Nevro Corp.	98.97	$2.85B	2014	Health Care	Medical/Dental Instruments	NYSE	USD
NVS	Novartis AG	77.28	$183.47B	NA	Health Care	Major Pharmaceuticals	NYSE	USD
NVTA	Invitae Corporation	10.11	$415.96M	2015	Health Care	Medical Specialities	NYSE	USD
NW-PC	Natl Westminster Pfd	26.1001	NA	NA	Finance	Commercial Banks	NYSE	USD
NWE	NorthWestern Corporation	57.85	$2.8B	NA	Public Utilities	Power Generation	NYSE	USD
NWHM	New Home Company Inc. (The)	10.72	$222.03M	2014	Capital Goods	Homebuilding	NYSE	USD
NWL	Newell Brands Inc.	48.67	$23.48B	NA	Consumer Non-Durables	Plastic Products	NYSE	USD
NWN	Northwest Natural Gas Company	61.4	$1.75B	NA	Public Utilities	Oil/Gas Transmission	NYSE	USD
NWY	New York & Company, Inc.	2.31	$148.87M	2004	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
NX	Quanex Building Products Corporation	19.85	$682.97M	NA	Capital Goods	Metal Fabrications	NYSE	USD
NXC	Nuveen Insured California Select Tax-Free Income Portfolio	15.25	$95.86M	1992	NA	NA	NYSE	USD
NXJ	Nuveen New Jersey Quality Municipal Income Fund	13.42	$571.49M	2001	NA	NA	NYSE	USD
NXN	Nuveen Insured New York Select Tax-Free Income Portfolio	13.43	$52.71M	1992	NA	NA	NYSE	USD
NXP	Nuveen Select Tax Free Income Portfolio	14.16	$234.64M	1992	NA	NA	NYSE	USD
NXQ	Nuveen Select Tax Free Income Portfolio II	13.67	$242.15M	1992	NA	NA	NYSE	USD
NXR	Nuveen Select Tax Free Income Portfolio III	14.41	$187.99M	1992	NA	NA	NYSE	USD
NXRT	NexPoint Residential Trust, Inc.	23.92	$503.77M	2015	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NYCB	New York Community Bancorp, Inc.	15.4	$7.5B	NA	Finance	Banks	NYSE	USD
NYCB-PU	New York Community Bancorp, Inc.	50.0132	NA	NA	NA	NA	NYSE	USD
NYLD	NRG Yield, Inc.	18	$3.29B	2015	Public Utilities	Electric Utilities: Central	NYSE	USD
NYLD.A	NRG Yield, Inc.	NA	NA	NA	NA	NA	NYSE	USD
NYRT	New York REIT, Inc.	9.88	$1.64B	2014	Consumer Services	Real Estate Investment Trusts	NYSE	USD
NYT	New York Times Company (The)	14.85	$2.39B	NA	Consumer Services	Newspapers/Magazines	NYSE	USD
NYV	Nuveen New York Municipal Value Fund 2	14.92	$35.06M	2009	NA	NA	NYSE	USD
NZF	Nuveen Municipal Credit Income Fund	14.4	$2.05B	2007	NA	NA	NYSE	USD
O	Realty Income Corporation	63.19	$16.34B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
O-PF	Realty Income Corporation	25.55	NA	NA	NA	NA	NYSE	USD
OA	Orbital ATK, Inc.	91.85	$5.38B	NA	Capital Goods	Military/Government/Technical	NYSE	USD
OAK	Oaktree Capital Group, LLC	45.1	$6.99B	2012	Finance	Investment Managers	NYSE	USD
OAKS	Five Oaks Investment Corp.	5.18	$90.85M	2013	Consumer Services	Real Estate Investment Trusts	NYSE	USD
OAKS-PA	Five Oaks Investment Corp.	24.77	NA	NA	NA	NA	NYSE	USD
OAS	Oasis Petroleum Inc.	13.89	$3.28B	2010	Energy	Oil & Gas Production	NYSE	USD
OB	OneBeacon Insurance Group, Ltd.	16.68	$1.57B	2006	Finance	Property-Casualty Insurers	NYSE	USD
OC	Owens Corning Inc	57.75	$6.49B	NA	Capital Goods	Industrial Machinery/Components	NYSE	USD
OCIP	OCI Partners LP	9.7	$843.88M	2013	Basic Industries	Major Chemicals	NYSE	USD
OCN	Ocwen Financial Corporation	4.24	$525.72M	NA	Finance	Finance: Consumer Services	NYSE	USD
ODC	Oil-Dri Corporation Of America	35.58	$258.65M	NA	Consumer Durables	Miscellaneous manufacturing industries	NYSE	USD
OEC	Orion Engineered Carbons S.A	20.75	$1.23B	2014	Basic Industries	Major Chemicals	NYSE	USD
OFC	Corporate Office Properties Trust	34	$3.35B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
OFC-PL	Corporate Office Properties Trust	25.5039	NA	NA	NA	NA	NYSE	USD
OFG	OFG Bancorp	13.25	$581.86M	NA	Finance	Major Banks	NYSE	USD
OFG-PA	OFG Bancorp	23.9	NA	NA	Finance	Major Banks	NYSE	USD
OFG-PB	OFG Bancorp	23.9789	NA	NA	NA	NA	NYSE	USD
OFG-PD	OFG Bancorp	24.11	NA	NA	NA	NA	NYSE	USD
OGE	OGE Energy Corporation	36.11	$7.21B	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
